,0,1,2,3,4,5,6,7
52,0.17881215,0.4148023,0.14245263,0.36541876,0.10807882,0.19629085,0.9752127,1.1749973
53,0.17442337,0.43913263,0.13207452,0.38431188,0.11392907,0.21246608,0.9942616,1.3104533
54,0.18476994,0.4410706,0.14085114,0.39311913,0.11958632,0.20000154,1.0651305,1.2292771
55,0.19729476,0.43653306,0.14726676,0.3863782,0.13129252,0.20315759,0.9575712,1.3689985
56,0.19423634,0.40127644,0.13279158,0.3434946,0.14175384,0.20744699,1.3840673,1.4548669
57,0.17960972,0.42471284,0.13123095,0.38353702,0.12262987,0.18242905,0.8865724,1.2706203
58,0.20009598,0.3983088,0.14527427,0.34495983,0.13760011,0.19912967,1.4191313,1.4433029
59,0.17429043,0.410746,0.12742229,0.36065176,0.11891475,0.19657718,0.9810642,1.2611809
60,0.22098933,0.4383873,0.16535325,0.38631925,0.1466103,0.20722179,0.97390616,1.5301234
61,0.2019449,0.4212526,0.15025023,0.36678267,0.13493188,0.20718166,1.1637216,1.3680425
62,0.20507553,0.43238068,0.14743504,0.38058686,0.14254431,0.2051991,1.0332881,1.3376417
63,0.19572079,0.4295847,0.14472121,0.3784217,0.13176647,0.2033225,0.92226714,1.3571446
64,0.16331913,0.4149155,0.12084089,0.3736272,0.109866336,0.18043728,0.89323413,1.2994646
65,0.22700565,0.4555673,0.16762999,0.39951736,0.15307432,0.21892336,0.9276346,1.4757602
66,0.15611018,0.38817883,0.114636056,0.3296414,0.1059668,0.20498623,1.1899351,1.4945652
67,0.14794675,0.3976642,0.11085154,0.35149002,0.09798049,0.18598813,0.81162757,1.6603081
68,0.1844397,0.4040321,0.13912489,0.36212438,0.12108785,0.17918672,0.83251995,1.2780176
69,0.15307873,0.3876798,0.11157213,0.34298044,0.10480821,0.18072087,0.8684102,1.3998868
70,0.19195855,0.4208624,0.13951206,0.3773553,0.13185017,0.18635486,1.0105817,1.1791416
71,0.20128448,0.38477847,0.14541872,0.33736956,0.13917199,0.18503042,1.0816959,1.1900654
72,0.22415212,0.4464546,0.15270832,0.37782562,0.16408639,0.23784347,1.5923126,1.6973261
73,0.1672106,0.36524802,0.11709268,0.3172777,0.11936787,0.18094468,0.9707853,1.2909275
74,0.1619112,0.3663245,0.12740974,0.3180748,0.09990994,0.18171981,0.7847223,1.2585075
75,0.1928518,0.3880862,0.14342827,0.34058657,0.12891915,0.18604216,0.7727386,1.2859784
76,0.16061075,0.42429587,0.12565745,0.384307,0.10003009,0.17981973,0.7065054,1.1648296
77,0.18337423,0.4113432,0.1324624,0.34965107,0.12680624,0.21667334,0.91192865,1.3248858
78,0.18025178,0.3927459,0.1267896,0.3508079,0.12812144,0.17658758,0.99929,1.2315402
79,0.21943897,0.4212892,0.15813918,0.3753808,0.15213631,0.1912429,1.2122694,1.5108447
80,0.19963236,0.42548993,0.16091672,0.38628155,0.11814776,0.17840475,0.9513472,1.3956186
81,0.23498265,0.4479614,0.16978003,0.3939327,0.16245489,0.2132755,1.3871146,1.4682658
82,0.2140415,0.44084162,0.1447819,0.3830751,0.15764506,0.21816237,1.2946764,1.4473623
83,0.17257018,0.3841638,0.13219887,0.3304484,0.11092307,0.19592263,0.7904675,1.3969285
84,0.16234787,0.40454245,0.12189237,0.34978312,0.10723376,0.20323965,0.80684173,1.8345258
85,0.17734702,0.4259294,0.13203785,0.38511974,0.11839752,0.18193029,1.0500234,1.3946011
86,0.18936306,0.435607,0.15505587,0.37233818,0.108701654,0.22609232,0.87647295,1.4806151
87,0.18667713,0.3888146,0.13347012,0.32893395,0.13051467,0.20731436,1.0395339,1.6659613
88,0.178411,0.4006209,0.13034703,0.3525245,0.12182012,0.19032498,1.2452006,1.3795156
89,0.21013686,0.41683286,0.1497173,0.37017313,0.14745246,0.19162855,1.0556772,1.3030465
90,0.20317487,0.41599783,0.1592361,0.37350813,0.1261899,0.18315534,0.83633304,1.2631695
91,0.1982033,0.36457217,0.14855334,0.32130986,0.13121147,0.17225808,0.8882942,1.1333425
92,0.23725191,0.4553602,0.17623876,0.3931649,0.1588344,0.22972651,1.3409834,1.3066463
93,0.1953757,0.3982644,0.1343134,0.34958258,0.14188577,0.19080503,1.2296987,1.4816862
94,0.29621303,0.42214346,0.20547949,0.35918972,0.21335499,0.22178334,1.255913,1.2995768
95,0.17612223,0.39186636,0.121258296,0.33287367,0.12773201,0.20677127,0.9725543,1.6226171
96,0.19003563,0.42355248,0.13926806,0.3667182,0.1292979,0.2119304,1.0074335,1.5809393
97,0.19963314,0.40971002,0.14004163,0.35944787,0.14227344,0.19662029,1.149548,1.217649
98,0.19431177,0.4000837,0.14573784,0.34303576,0.1285206,0.20589663,0.9766671,1.5695987
99,0.18470886,0.36499745,0.13968971,0.31175846,0.12084761,0.18981521,1.1675904,1.297539
100,0.21287423,0.4011286,0.15689455,0.35110286,0.14387335,0.1939869,1.4749196,1.6911496
101,0.19562922,0.38119766,0.14537333,0.32440817,0.13090986,0.20017739,1.0862004,1.3485644
102,0.1736806,0.40025976,0.12565887,0.34531814,0.11989495,0.20239381,0.97086656,1.5298796
103,0.19580957,0.4240781,0.14535065,0.36116087,0.13120432,0.22227246,1.0046045,1.4531331
104,0.173065,0.38003758,0.13028668,0.32014778,0.113916084,0.20477782,1.0532955,1.6277037
105,0.28951192,0.51542896,0.23477222,0.44625792,0.16940826,0.2579164,0.8034117,1.2342931
106,0.2311892,0.42706037,0.17307527,0.370174,0.15327556,0.21295957,1.1653178,1.4797653
107,0.17913806,0.50662047,0.12653482,0.43260416,0.12680452,0.2636625,1.4129442,1.567915
108,0.20222081,0.43317926,0.14490668,0.3716011,0.14105073,0.22261375,1.5268925,1.4029672
109,0.24109674,0.44969723,0.17710344,0.3978878,0.16359097,0.20955406,1.1597316,1.3714468
110,0.20590134,0.40984935,0.15350494,0.35400978,0.13722827,0.20652738,0.98436135,1.528323
111,0.18041678,0.3961461,0.12987103,0.34201294,0.12523471,0.19989714,1.1803746,1.3488109
112,0.21851052,0.39527762,0.15395449,0.34401825,0.15506408,0.19466856,0.97501874,1.5512211
113,0.21500702,0.45223844,0.15739873,0.38761795,0.14647068,0.23296338,1.175981,1.5784883
114,0.2762857,0.5007902,0.20837577,0.4379254,0.18142031,0.2429241,1.3871021,1.3242892
115,0.21844278,0.43618405,0.15118662,0.3827036,0.15767008,0.20927127,1.1744134,1.3893404
116,0.23825598,0.42844236,0.1756184,0.367703,0.16100961,0.2199031,1.0317429,1.4451487
117,0.19020112,0.38695705,0.12989879,0.3369568,0.13893442,0.1902521,1.4163101,1.6600013
118,0.20413443,0.3633782,0.14301729,0.31946436,0.1456603,0.17316537,1.0783846,1.2129853
119,0.1786812,0.39606485,0.118338734,0.33968526,0.13387647,0.20366952,1.1052796,1.5617881
120,0.17377123,0.4634572,0.12654637,0.39835507,0.119090125,0.23686668,1.0416572,1.6794546
121,0.18735118,0.37472034,0.13917801,0.328586,0.12541908,0.18012926,0.9788196,1.2842982
122,0.23946908,0.5033435,0.17815723,0.44895318,0.160017,0.22758678,1.0652514,1.5270317
123,0.21677524,0.41965282,0.15807362,0.3691029,0.14833824,0.19967857,1.0560681,1.594503
124,0.22585125,0.39913097,0.16400649,0.3435592,0.15527608,0.20315659,1.4159178,1.5304424
125,0.22300825,0.45861346,0.15650952,0.39641285,0.158863,0.23061475,1.4609947,1.5109274
126,0.23317672,0.38424847,0.1635428,0.3200143,0.16620812,0.21269165,1.390812,1.4435949
127,0.21829547,0.40382388,0.15001528,0.33933762,0.15858224,0.2189148,1.1920007,1.6305114
128,0.30611894,0.58935696,0.21918544,0.51515025,0.21369731,0.28628978,1.4071714,1.6303065
129,0.21277444,0.44945967,0.1567171,0.39650133,0.14391911,0.21166177,1.0302162,1.5231036
130,0.23329373,0.42263156,0.17147814,0.3545649,0.15818094,0.23000252,1.1700267,1.4399959
131,0.18809599,0.4160596,0.13541764,0.34998107,0.13054565,0.22498633,1.7604977,1.561692
132,0.33420965,0.5902346,0.23134226,0.49974683,0.2411988,0.31405407,1.6708801,1.4461864
133,0.20459673,0.43028018,0.15023047,0.37737083,0.1388907,0.20671791,1.5039139,1.553271
134,0.23175418,0.49078935,0.17385893,0.42615053,0.15324187,0.24345413,1.5788708,1.5026977
135,0.21600983,0.41316494,0.15444298,0.37225947,0.15102188,0.17924327,1.2359253,1.2192228
136,0.20775709,0.4553918,0.15383291,0.3976837,0.13963681,0.2218769,1.1339529,1.678698
137,0.19199115,0.44237402,0.14025949,0.3922101,0.13110255,0.20461185,0.95701545,1.5497673
138,0.19410117,0.3942519,0.1376816,0.3414305,0.13681753,0.19712886,1.2564657,1.5231928
139,0.25166452,0.5185254,0.17843214,0.4469625,0.17747393,0.2628557,1.8459319,1.5335854
140,0.20702562,0.4455988,0.15446076,0.3941599,0.13784586,0.20783709,1.6516585,1.589469
141,0.14642143,0.40220487,0.108313195,0.34898168,0.09852659,0.19995138,0.87566584,1.354862
142,0.2187737,0.4258325,0.16087745,0.36713374,0.14825779,0.21574552,1.2333543,1.7868674
143,0.19312027,0.4081593,0.1400649,0.35028946,0.13295586,0.2095025,1.2379663,1.5131147
144,0.18051729,0.50986207,0.13535468,0.43930903,0.1194387,0.25877964,0.8206498,1.7856294
145,0.2434696,0.42024878,0.17080967,0.35451606,0.17349784,0.22567098,1.5759668,1.700699
146,0.20951636,0.43212855,0.15020241,0.3809636,0.14606965,0.20396526,1.2986953,1.5581114
147,0.24441151,0.46783257,0.15901558,0.39918593,0.18560989,0.24396291,1.257479,1.4173574
148,0.21436793,0.41870382,0.1551723,0.3659541,0.14790255,0.20344654,1.7673805,1.5307302
149,0.2638092,0.4620672,0.19311805,0.4041181,0.17972401,0.22404163,1.3975625,1.7239482
150,0.20112148,0.44114935,0.14649433,0.38164672,0.13780153,0.22126573,0.8050644,1.3537922
151,0.19841667,0.44619682,0.14455388,0.3904685,0.1359167,0.21593042,1.5442693,1.6403054
152,0.22761376,0.4538064,0.17302305,0.40283123,0.14788863,0.2089671,1.4402899,1.4884195
153,0.22097482,0.4402905,0.15714566,0.36673707,0.1553548,0.24363835,1.5085413,1.5244948
154,0.18463507,0.3969395,0.1298617,0.33707663,0.13124804,0.20961943,1.1949034,1.5272522
155,0.22862704,0.43337667,0.15553671,0.37267736,0.16756687,0.22119428,1.2680283,1.5033139
156,0.19025196,0.4765686,0.1445325,0.39963615,0.1237181,0.2596316,1.2312335,1.6196779
157,0.22747792,0.46465668,0.17542467,0.40444505,0.14481848,0.22875758,0.91741794,1.5855315
158,0.18881258,0.42685324,0.14210482,0.36782402,0.12432381,0.21658525,1.0266477,1.4991375
159,0.1832545,0.41607097,0.13244085,0.3604192,0.12665556,0.20787744,0.9148185,1.5925658
160,0.19147046,0.40976107,0.13337292,0.35150614,0.1373776,0.21058859,1.2290884,1.6754994
161,0.19604838,0.41540474,0.13598011,0.35674646,0.14122455,0.21282163,0.94411325,1.4145625
162,0.20877342,0.43262124,0.15217331,0.374969,0.14293224,0.21577626,1.2079041,1.4932383
163,0.23425852,0.44254357,0.16243128,0.38157117,0.16879907,0.22416122,1.6521907,1.6406226
164,0.21821107,0.4615932,0.16513447,0.4052363,0.14264178,0.22102451,1.0073723,1.5455141
165,0.21153975,0.42220503,0.1440904,0.3579967,0.15487745,0.22382009,1.2864432,1.7166606
166,0.18561515,0.39910215,0.1439259,0.34448734,0.11721055,0.20152172,0.9688191,1.6021376
167,0.23737013,0.46837783,0.17171626,0.39815852,0.16388443,0.24667305,1.4649711,1.7908444
168,0.22742364,0.43768936,0.1658464,0.37701932,0.15561646,0.22232501,1.5670967,1.840604
169,0.21997206,0.47995913,0.1542561,0.4092091,0.15682079,0.25081608,1.3326018,1.6733732
170,0.2237914,0.4458553,0.16275033,0.3804727,0.15360638,0.23243812,1.4737773,1.5545313
171,0.17472082,0.4063112,0.12986237,0.3455753,0.11688941,0.21369725,1.0281049,1.7008169
172,0.20825881,0.41724905,0.14465277,0.35626197,0.14982425,0.21719615,1.3286533,1.8421962
173,0.21052127,0.4288608,0.15016343,0.37550053,0.14754711,0.20717375,1.3376169,1.6858265
174,0.19511023,0.42186433,0.14694883,0.3670145,0.12835126,0.2080141,1.3234897,1.5324987
175,0.1766349,0.4020504,0.123821154,0.34790704,0.12596908,0.20150737,1.086545,1.4257581
176,0.2275892,0.46996912,0.15824416,0.4113075,0.16357149,0.22736996,1.4795467,1.5173327
177,0.18999079,0.42099932,0.14061537,0.36651418,0.12776467,0.20714194,1.1173781,1.6009547
178,0.1832953,0.40539244,0.13016331,0.35182238,0.129053,0.20140518,1.1341698,1.4429606
179,0.18776138,0.38884023,0.13632523,0.33781865,0.12911147,0.19254945,1.0133916,1.4299183
180,0.1886257,0.44567022,0.13953184,0.37369722,0.12692721,0.24284218,0.8499897,1.7243702
181,0.19350778,0.38712186,0.1396638,0.3319012,0.1339376,0.19926095,1.1976144,1.6962072
182,0.21264447,0.43381894,0.13955887,0.37134778,0.16044001,0.2242759,1.4489243,1.5883436
183,0.20972443,0.46923274,0.14248599,0.3982342,0.15388982,0.24817109,1.1547031,1.6639242
184,0.20480792,0.43649817,0.13875037,0.37148297,0.15064733,0.22919658,1.582264,1.5541523
185,0.21465816,0.45444414,0.15133193,0.3914042,0.15223919,0.23091607,1.756794,1.5539367
186,0.17275254,0.45010465,0.12174597,0.37902662,0.12256166,0.2427612,1.3339782,1.7188804
187,0.2043856,0.47336036,0.14917845,0.41073933,0.13971135,0.23529395,1.1307937,1.7009984
188,0.2158007,0.4508292,0.1583706,0.39071697,0.14659023,0.22491606,1.3353218,1.800775
189,0.213924,0.45284256,0.15484774,0.39408505,0.14759964,0.22307701,1.4365971,1.6183553
190,0.1869252,0.3970239,0.12920865,0.340749,0.13507834,0.20375985,1.0332597,1.5239365
191,0.18220015,0.4396302,0.12866665,0.38405338,0.12900306,0.2139573,1.2429551,1.6094623
192,0.24839985,0.48186415,0.16535549,0.41703373,0.18536465,0.24140409,1.4167459,1.6364689
193,0.19893286,0.45659456,0.13982216,0.3938535,0.14150634,0.23099358,1.1697292,1.510174
194,0.17878976,0.44005895,0.12940241,0.37495917,0.123372585,0.23034216,1.5891073,1.5653691
195,0.20841348,0.42928678,0.14607841,0.37052572,0.14865154,0.21678984,1.4082984,1.6107912
196,0.18611981,0.40992466,0.124524534,0.34914452,0.13832651,0.21479368,1.1867944,1.5586482
197,0.21122772,0.45488688,0.15282822,0.40180862,0.14581043,0.21324146,0.82591975,1.2967728
198,0.22165106,0.41752437,0.16327868,0.35912445,0.14989753,0.21297003,1.4934074,1.590131
199,0.2049894,0.45998585,0.14413923,0.3906214,0.14575507,0.24290308,1.8119469,1.6696814
