,0,1,2,3,4,5
683,-0.15064287,0.14870125,-0.0070774853,0.4321549,0.43495247,0.3846215
684,-0.12793112,0.036154687,-0.18411544,0.5013268,0.48668614,0.37446082
685,-0.184919,-0.08790845,-0.04961814,0.63428557,0.5911484,0.42594576
686,-0.59152955,-0.44679272,0.03510824,0.6135045,0.1805749,0.31715888
687,-0.8069238,-0.16890872,0.034420475,0.8097446,-0.0716632,0.25757676
688,-0.81674844,-0.21194285,0.07784493,0.9493233,-0.25859106,0.21710336
689,-0.80337465,-0.08826122,0.15669605,1.0192353,-0.43400902,0.18687934
690,-0.9943599,-0.33301407,-0.17611048,1.187518,-0.6355115,-0.08359146
691,-1.3202075,-0.36152726,0.03305063,1.3958777,-0.8402396,-0.33240932
692,-1.4912765,-0.45230675,-0.09621322,1.6127732,-1.036911,-0.574796
693,-1.7729689,-0.55508757,0.093780324,1.8285476,-1.2020588,-0.72246677
694,-1.8797935,-0.64238644,0.15819019,2.0935795,-1.1394441,-0.81506646
695,-2.0427127,-0.76925004,0.23734924,2.2554717,-1.1370828,-1.0319809
696,-2.2067573,-0.83739114,0.21954566,2.4724874,-1.0671152,-1.1440142
697,-2.449748,-0.97763586,0.4260288,2.7244616,-1.0653871,-1.343606
698,-2.4314432,-0.89414585,0.21713609,2.4805768,-0.34652984,-1.0854142
699,-2.243541,-1.012106,0.16307923,2.1866472,0.37293792,-0.960283
700,-2.38395,-1.1769142,0.30731252,2.2064636,0.9789876,-0.9627306
701,-2.3120427,-1.0864497,0.08021493,2.3827486,1.6230825,-1.102841
702,-2.7716243,-1.11547,0.1971451,2.6519415,1.2804484,-0.25932652
703,-3.2728674,-1.1067472,0.5067661,2.931552,1.2256358,0.7295929
704,-3.6303952,-1.3980515,0.52971125,3.4331305,1.3000712,1.5516353
705,-3.6783822,-1.5105975,0.22414091,3.6783013,1.1931338,2.522924
706,-3.8849459,-1.3743488,-0.30755374,3.7412484,1.209564,2.307945
707,-4.3147163,-1.6377456,-0.31780332,3.8001106,1.1171374,1.3094659
708,-3.4241853,-1.7917469,-0.8941735,3.3822217,1.4726423,0.5388354
709,-2.9326208,-1.7328331,-1.1948438,3.291038,1.7159569,1.2449458
710,-2.675403,-1.665139,-1.0556161,3.0850568,1.8706522,1.4223409
711,-2.4649608,-1.6082039,-0.6953431,2.8718383,1.9795663,1.7385075
712,-2.4452524,-1.6549022,-0.44347543,2.7193546,1.5768614,1.8686557
713,-2.2042563,-1.536981,-0.49255818,2.5604982,1.5219629,1.5056375
714,-2.3451567,-2.206815,0.18826935,2.2752984,1.508245,0.7660446
715,-2.4210515,-2.8387668,0.87198716,2.1164918,1.2208879,-0.37414175
716,-2.4998713,-2.8948514,1.7777756,1.9176148,0.82120275,-1.3935883
717,-2.6341758,-3.0852327,2.4304538,1.7985085,0.49462366,-2.5205069
718,-2.686853,-1.3122677,2.0164595,1.7891135,0.35052562,-2.940095
719,-2.9202147,-0.016330928,1.4299757,1.6873755,-0.16134453,-2.7180512
720,-3.568111,0.37631232,0.2854273,1.5231023,-0.4028163,-2.5375082
721,-3.925732,1.5208336,-0.14447552,1.3419044,-0.8213149,-2.4886544
722,-4.0637054,1.4059398,-0.25580406,1.2750192,-0.7529341,-2.508741
723,-4.20048,1.3370194,-0.19679278,1.222578,-0.76443267,-2.5262122
724,-4.287855,1.2891732,-0.31951892,1.1763787,-0.8393748,-2.6219358
725,-4.3967433,1.2646494,0.114413545,1.12639,-0.87129176,-2.7092152
726,-3.8309631,0.8260945,0.06651533,0.78245234,-0.66880643,-2.7255366
727,-3.8392732,-1.4768324,0.2860337,0.34405398,-0.50565445,-2.570458
728,-3.8400748,-3.3259919,0.39525187,-0.065268874,-0.3833589,-2.418882
729,-3.7090986,-5.251505,0.44483125,-0.40378112,-0.22514582,-2.3318295
730,-3.2130065,-5.5616784,0.5099586,-0.70368755,0.3641001,-2.3111782
731,-1.7290908,-5.6096888,0.75721437,-0.5108321,0.966098,-2.4033968
732,-0.29406476,-5.8438473,0.8612063,-0.5357845,1.5284057,-2.535771
733,1.4300914,-5.773575,0.989677,-0.5168845,2.1647992,-2.5984774
734,2.0627255,-5.779302,0.87013906,0.08204669,2.084372,-2.3875062
735,2.6377835,-5.760882,0.57322586,0.44836432,2.0071094,-2.2764049
736,3.3622336,-6.5491414,-0.6234543,0.74771607,2.087051,-2.4437876
737,2.5941043,-6.6855345,-0.8856919,0.5546667,1.9486454,-2.046458
738,1.2074964,-5.578827,-1.1424586,1.5199599,2.5007672,-0.23592806
739,-0.11389679,-3.7225118,-1.0672469,2.8221898,2.6136565,1.1898303
740,-0.8432228,-2.191451,-1.2843316,3.818045,3.1282928,1.4295416
741,-2.1896849,-0.68471456,-2.09276,4.410559,3.9917119,2.8796675
742,-2.8458714,-0.7174729,-1.0430741,3.830167,3.2479837,2.3752432
743,-4.4439244,-0.48291522,0.25420225,3.727091,2.0083447,1.4523456
744,-6.4594617,-0.40504706,1.4580137,3.2007554,1.4535936,0.28972137
745,-7.0395784,-0.40823424,2.6633036,3.077273,0.224294,-0.5913836
746,-5.794593,-0.6656861,3.0669143,3.135116,-0.036224097,0.23289299
747,-5.001115,-1.0625495,3.3073206,3.2608654,-0.53912616,0.82690185
748,-3.8246818,-1.15978,3.506221,3.3395796,-0.72779703,1.4918102
749,-3.0521655,-1.2563877,3.9843042,3.5736449,-0.813678,1.509767
750,-3.5714412,-0.29439008,2.6580276,3.7784257,-1.0197124,1.79428
751,-3.9843607,0.53731096,1.4454775,4.680355,-1.9068577,1.9841846
752,-4.2237887,1.4964366,0.41614777,5.390706,-2.446979,2.5199695
753,-4.5439487,2.513303,-0.7614029,6.649784,-2.6513,3.3473988
754,-5.1549554,2.5811224,-1.4630014,5.72907,-1.472276,3.364441
755,-5.648945,2.531642,-2.406273,4.7148333,-0.6113361,2.2955658
756,-6.097944,2.2568328,-3.6475136,4.02849,0.3868863,1.4572842
757,-5.1950207,2.841343,-3.034195,3.531169,1.7168381,0.02768588
758,-6.672713,2.589671,-1.2183925,4.5235834,1.4970142,-0.89873266
759,-7.2643104,2.3770564,0.63118565,5.666249,1.1276834,-1.3337779
760,-7.4228325,1.1470698,1.2772777,6.872535,0.9960046,-1.6474938
761,-7.5147057,1.0909467,1.8995762,7.389744,0.7145946,-2.4046707
762,-5.854494,1.8958771,1.8387523,7.8227158,0.2591254,-2.6852427
763,-4.4343677,3.1323824,1.758095,7.330806,0.18124259,-2.8017445
764,-3.6674342,4.7176003,1.8076681,7.4747086,-0.34762502,-3.095964
765,-2.6644964,6.3045044,1.74536,7.9017467,-0.64993703,-3.3132458
766,-2.7516625,6.1190023,3.2125516,8.588373,1.2335064,-3.4892306
767,-3.1300955,5.9770455,4.358442,9.0986595,2.9351244,-3.7766385
768,-3.5959754,5.960014,4.5657816,9.820824,4.646471,-4.298915
769,-4.0617657,5.914673,5.201454,10.83215,6.491286,-4.935043
770,-0.027873158,0.011680216,0.10513422,0.25003088,0.2204732,0.30151585
771,-0.062037945,0.01184687,-0.10878971,0.45411354,0.43867686,0.33327088
772,-0.18778104,0.15716502,-0.1299823,0.58466417,0.42229185,0.48525336
773,-0.26408088,0.19872984,-0.09713808,0.65131843,0.39326555,0.4457021
774,-0.5722411,-0.3471834,-0.04680697,0.6731386,0.17949116,0.29991734
775,-0.8091078,-0.38340354,0.0344555,0.82909715,0.0044145584,0.23750067
776,-0.8035199,-0.43262887,-0.052269287,0.9122926,-0.19213581,0.19086337
777,-1.0206807,-0.35682547,0.010542825,1.1104691,-0.41455722,0.13159257
778,-1.1695414,-0.5354701,-0.07944569,1.2500666,-0.65130246,-0.16398948
779,-1.4325572,-0.5672983,0.1063321,1.515104,-0.7818972,-0.3056954
780,-1.5500138,-0.60535043,-0.09053221,1.6124061,-1.0006566,-0.46271926
781,-1.8480405,-0.7285286,0.19177431,1.9046102,-1.1605461,-0.6049626
782,-2.0422976,-0.74068356,0.33082855,2.186607,-1.1590759,-0.7628532
783,-2.142258,-0.7459076,0.2157571,2.3802586,-1.1305754,-0.93094766
784,-2.50332,-0.9266962,0.29942918,2.5911553,-1.1408104,-1.1247501
785,-2.6623266,-1.0260569,0.13460071,2.6828284,-1.254118,-1.2438707
786,-2.6678245,-0.9365804,0.3298154,2.7394028,-0.33278668,-0.9863959
787,-2.5395122,-0.968361,0.2526486,2.5136566,0.4900845,-0.7465076
788,-2.5051758,-0.9590662,-0.03198135,2.4012806,1.1341227,-0.6500054
789,-2.5306804,-0.9160391,-0.55155087,2.4513495,1.7151215,-0.8426287
790,-3.0314739,-1.4247825,-0.25765002,2.7372432,1.3131374,0.18872535
791,-3.400463,-1.266754,-0.11965579,2.9030313,1.3454256,1.1572337
792,-3.3991141,-1.2952673,-0.19013716,3.2252066,1.0543818,1.8447425
793,-3.7119663,-1.5138177,-0.13663787,3.4902635,1.3036097,3.019175
794,-3.9786077,-1.7068667,0.029700637,3.3900547,1.4613826,2.6190143
795,-3.3606033,-1.6473765,-0.50882477,3.4958954,1.5319049,1.257667
796,-2.9738965,-1.5968419,-1.0242636,3.2010882,1.7703383,1.410281
797,-2.8895478,-1.6538917,-1.4271147,3.1882937,1.6163464,1.776933
798,-2.6572838,-1.5820361,-0.8572572,3.0676074,1.661874,1.928025
799,-2.128991,-1.58131,-0.9378784,2.5118384,1.7217977,2.0589616
800,-1.590133,-2.562571,-0.84936535,2.0416195,1.7344277,2.3605742
801,-1.3118668,-2.7266371,-0.46608758,1.6003864,1.876731,2.5430655
802,-1.419286,-3.1818683,0.14891893,1.317869,1.7043892,2.2550182
803,-1.2197256,-3.1689517,0.5175812,1.0599021,1.3856983,1.0376931
804,-1.0878868,-3.141787,1.4047229,0.83830124,1.2797339,-0.16268063
805,-0.9308857,-3.2797756,2.0636992,0.57299393,0.77823883,-1.1883047
806,-1.0908464,-1.953099,1.9415808,0.51721615,0.43955463,-2.3060246
807,-1.208055,-0.5997262,1.4090736,0.36422247,-0.11569685,-3.3124058
808,-1.2621878,0.03026414,1.0652504,0.3015021,-1.1219661,-4.4304566
809,-1.4281353,0.4178005,0.8707648,0.18282622,-1.2111592,-4.080933
810,-1.5289983,-0.19012666,0.6548246,0.11534119,-1.4420481,-4.244307
811,-1.6827798,-0.30397868,0.5128336,0.011386752,-1.4971752,-4.347589
812,-1.8321073,-0.4435594,0.61880744,-0.05161959,-1.6496081,-4.5198317
813,-2.0160828,-0.48769248,-0.16642866,-0.18818653,-1.6993833,-5.3036523
814,-2.240327,-0.5819005,-0.72575504,-0.22533405,-1.7359766,-5.769505
815,-2.33807,-0.66749287,-1.3011343,-0.32518017,-1.7527095,-5.8746643
816,-2.2532825,-0.6536354,-0.7708013,-0.2468903,-1.7492449,-6.046216
817,-2.448226,-0.9004071,0.09265518,-0.3223586,-1.7727628,-5.874769
818,-2.1347508,-1.3186564,1.5945323,0.9332428,-0.20278573,-5.903699
819,-2.0793567,-2.394962,2.366032,1.7709913,1.3595536,-5.898094
820,-2.0423453,-4.0809655,3.0445285,2.3616142,2.8363338,-5.901141
821,-1.1857383,-5.999716,4.4972396,3.582862,4.3604674,-5.902976
822,-0.80021846,-7.6034107,4.1935043,3.255596,4.8029366,-5.885274
823,-0.7923621,-7.8030086,4.1884933,3.170551,3.955534,-5.867877
824,-0.6578644,-8.570924,4.047484,2.904111,3.2918797,-6.155925
825,-0.7492577,-9.445542,3.2048728,2.5355299,2.2712264,-6.7626038
826,-1.6877551,-8.093297,2.4570317,1.8367878,2.2666125,-7.012803
827,-2.3996797,-6.5229383,1.2872305,1.3437654,2.3890738,-7.272008
828,-3.4099994,-5.0216255,0.86757994,0.39754784,3.5989285,-7.8965216
829,-3.8817868,-3.3842745,-0.39121127,0.032150447,4.3075504,-7.9865212
830,-5.2393384,-3.4747207,-1.6143522,1.2373672,2.90908,-7.7334824
831,-6.037632,-3.499024,-2.87883,2.6463702,2.9339406,-7.855948
832,-7.3102245,-3.670791,-3.5474997,3.9627192,2.3227828,-7.17968
833,-8.3892,-3.7423737,-4.5225472,5.188314,1.8628961,-7.139074
834,-8.648782,-3.8115268,-4.058968,6.9635944,1.3817993,-6.1090517
835,-9.363002,-3.8411007,-5.2098203,8.06366,1.2567217,-5.1910124
836,-9.751688,-3.912982,-6.3209424,9.625943,0.75408304,-4.4446363
837,-10.649651,-4.22223,-6.7958755,10.771392,0.63314277,-2.7669704
838,-10.062337,-4.3735404,-7.183636,11.486031,0.6533902,-0.8858768
839,-9.420022,-4.317504,-7.329376,12.077225,0.63832206,0.96692824
840,-9.113424,-4.299082,-6.945079,12.593483,0.3023541,2.6988466
841,-8.993878,-4.2873178,-6.4296455,13.090555,0.11518717,4.451424
842,-9.068903,-4.4617167,-6.053296,12.445896,0.8497125,4.7732315
843,-9.654233,-5.7982354,-5.937415,11.608195,0.42835575,4.8210907
844,-10.25392,-6.9209814,-6.069907,10.54975,0.6607968,4.590995
845,-9.8888235,-8.514182,-5.8825827,10.0206785,0.94882613,2.7479827
846,-11.616411,-9.371725,-4.225913,10.633921,0.13096607,2.6375973
847,-12.643788,-9.7715645,-2.542487,10.992574,-0.2834894,2.6692731
848,-13.501225,-9.96307,-0.7652693,11.085689,-0.6148835,2.8437767
849,-14.276616,-10.526533,1.103612,11.020434,-0.7538562,3.0937335
850,-15.461254,-10.833746,2.96636,10.642723,-1.1010269,3.5046039
851,-16.351728,-10.910765,4.900298,10.147697,-1.3054422,4.5253696
852,-16.372137,-11.646779,6.72281,10.324162,-1.4532712,5.087061
853,-16.642138,-12.2131195,8.533524,11.0883045,-1.4991955,5.7296224
854,-16.341402,-10.489859,10.35827,12.637001,0.0618546,6.347698
855,-15.967681,-8.79861,12.093504,14.210079,1.7426778,7.009889
856,-16.492683,-7.0256786,13.786698,15.666809,3.1905415,7.7596965
857,-17.293232,-6.9924603,15.482865,16.321562,3.347771,7.654725
858,-19.264505,-7.066334,15.381886,15.62331,3.2126532,5.8530455
859,-20.939949,-7.0391054,13.925999,14.757711,3.810586,3.9855995
860,-22.689007,-7.2301564,12.649911,14.28213,4.4957457,2.6485791
861,-22.916927,-6.8445606,11.365561,13.105976,5.0426254,1.667481
862,-23.36257,-7.045058,13.499707,15.020449,5.3797297,1.601113
863,-23.361874,-7.0579076,15.452063,17.005907,5.3808966,0.88667226
864,-23.41277,-7.195585,17.371056,18.95998,5.3570595,0.7253994
865,-24.230103,-8.442935,17.99657,20.584137,5.2382135,0.650288
866,-24.464018,-10.391662,16.347717,20.411648,6.607439,1.0684581
867,-25.337036,-12.349684,14.599981,20.033915,8.297114,1.9508749
868,-26.086405,-14.240583,12.589222,19.357445,9.851998,2.7483165
869,-26.680107,-16.197983,10.912325,18.948269,11.433492,3.045754
870,-0.010244787,0.15578035,-0.036483854,0.22751254,0.2460464,0.17461151
871,-0.27204818,0.1193071,-0.030031323,0.4858355,0.17654335,0.5003044
872,-0.4281633,-0.19076264,-0.23997986,0.67927647,-0.29275495,0.45166916
873,-0.624225,-0.17431062,-0.15191549,0.8242549,-0.6433119,0.03205645
874,-1.0285228,-0.4004277,-0.04588309,0.95649564,-0.92817426,-0.107352495
875,-1.1537749,-0.36500546,-0.03719259,1.079155,-1.1796485,-0.16569823
876,-1.1908367,-0.4574042,0.043182276,1.2700605,-1.3654103,-0.24964786
877,-1.0409296,-0.35834837,-0.10517923,1.2072486,-1.5987022,-0.48486614
878,-1.1276711,-0.33765817,0.008428961,1.3247204,-1.7650344,-0.626722
879,-1.2628713,0.1884628,-0.069441795,1.5849242,-1.9249727,-0.82320595
880,-1.8325447,-0.5516555,0.16059938,1.9158533,-2.0635574,-1.0237206
881,-1.7495592,-0.5283594,0.1079247,1.9696817,-2.2019868,-1.2165561
882,-2.3995852,-0.37074578,0.059832275,2.5400293,-2.0022058,-1.3923227
883,-2.4252014,-0.7306379,0.19644159,2.7009652,-1.9809713,-1.4751359
884,-2.9969614,-1.0487268,0.2813352,2.9367614,-1.8322195,-1.676476
885,-3.1027908,-1.2944845,0.15503782,3.1330054,-1.7320863,-2.0231056
886,-2.5749257,-1.026466,-0.5098247,2.541554,-0.63998955,-1.8305345
887,-2.6938252,-1.1196799,-0.022527277,2.3148227,0.35716006,-1.5866824
888,-2.322838,-0.7952179,-0.23680466,2.1326563,1.3710617,-1.3752174
889,-2.5584624,-1.03948,-0.0066588223,2.192825,0.9430435,-0.8615167
890,-2.8028562,-1.2105218,-0.13386267,2.855537,1.1551107,0.20251063
891,-3.1692705,-1.3580556,-0.20334417,2.952149,0.7846008,1.2326418
892,-3.4868565,-1.5672038,0.08119953,3.4543424,1.0321622,2.1054251
893,-4.085,-1.6020634,-0.10173017,4.213388,1.4721472,1.8397331
894,-4.21195,-1.5457811,-0.046675473,3.8371353,1.521333,1.2118962
895,-4.119181,-1.8571503,-0.1608141,3.7297094,1.3773582,1.976738
896,-3.7457573,-1.9781916,-0.3777252,3.4989104,1.450187,2.6450315
897,-3.2843719,-1.9631178,-0.3601066,3.2055936,1.506907,3.0235758
898,-2.8908834,-2.0957894,-0.7928233,2.9729867,1.7447114,3.1851463
899,-2.497011,-2.1072555,-1.0613487,2.8442788,2.0344481,3.3972383
900,-2.190981,-2.2190924,-1.3690587,2.4853706,2.3267636,3.472947
901,-1.9280432,-2.4113045,-1.6487076,2.2067924,2.6048434,3.362718
902,-2.1055522,-2.4637575,-1.0576963,1.9172045,2.6697154,1.7784061
903,-2.2502542,-2.666696,-0.32229885,1.7459075,2.7070432,0.3320917
904,-2.5271094,-2.6909034,0.5280174,1.6090181,2.5116336,-0.98067546
905,-2.7913847,-2.7511778,1.2265521,1.5482619,0.9270096,-2.4607437
906,-2.9199948,-0.9249462,0.6832272,1.49078,0.14703311,-3.6122365
907,-3.124345,-0.21213765,0.4278378,1.4097333,-0.49036905,-3.7590384
908,-3.2951756,0.6927524,0.16876984,1.360005,-0.9791116,-3.8640947
909,-3.6536965,2.5818033,-0.20019364,1.2113236,-0.97308266,-3.8174295
910,-3.885271,2.5292947,0.4639904,1.2694206,-1.1253462,-3.9702313
911,-4.031395,2.4130092,1.3964369,1.2947779,-1.3951824,-4.1111393
912,-4.1285667,2.4024377,2.3898163,1.4090307,-1.655102,-4.216889
913,-4.825379,0.7498561,3.412525,1.2720237,-2.1121025,-4.2923574
914,-3.9188428,-0.11515826,4.0699134,1.5210472,-2.271192,-4.1293697
915,-3.1080668,-1.8291123,4.465385,1.1411997,-2.2449613,-4.219653
916,-1.7494909,-3.3114011,5.919144,2.0475698,-2.3035083,-3.957036
917,-0.19372761,-4.7586527,7.1289115,2.5354521,-2.3789876,-4.9581537
918,0.36686432,-6.6168456,7.1605625,3.2946098,-2.222628,-6.247202
919,0.01574272,-8.375257,7.740077,3.4601426,-2.3981543,-6.028826
920,-0.018395841,-10.047136,8.665725,3.3882794,-2.9148657,-6.025211
921,-0.028593838,-11.355406,9.297723,3.409115,-3.4513834,-6.0384965
922,0.1509319,-13.677093,7.0389123,3.2586222,-2.2690942,-5.985952
923,0.41578448,-15.4609165,5.220233,2.7833123,-1.2153527,-5.989499
924,0.8028066,-17.218466,3.4730844,1.8496022,-0.5751311,-5.9890413
925,2.0417643,-18.7314,1.6420188,1.4051464,1.4072971,-5.9899125
926,1.495338,-18.921421,1.5542327,1.366039,0.2101505,-6.1041403
927,0.8752073,-18.93766,0.6134708,1.6115124,-1.2243414,-6.9493628
928,-0.35334426,-18.868782,1.3016938,1.217858,-1.6822522,-7.7081137
929,-1.4344695,-18.865833,1.4636774,0.8546766,-2.2343814,-8.364202
930,-2.6825874,-18.916075,0.29286706,2.7445614,-2.6624527,-8.935744
931,-4.684809,-18.966541,-0.5250195,4.122085,-3.1675653,-9.907946
932,-5.805692,-18.975782,-0.49102885,5.9112606,-3.660385,-10.763877
933,-6.8166246,-19.013628,-0.020197988,7.002506,-4.6306343,-10.611156
934,-8.54852,-19.085934,0.23598981,8.426838,-4.9746685,-10.737621
935,-10.051147,-19.192902,0.22916424,9.743672,-5.7281227,-10.940874
936,-10.923265,-19.206667,-0.037033617,10.826504,-5.7842946,-11.330332
937,-12.07529,-19.399729,-1.2909425,12.045205,-6.178097,-11.738042
938,-12.374666,-19.4917,-2.9738843,11.997299,-6.6718826,-11.250527
939,-12.32333,-19.569733,-3.3764412,12.857498,-6.9135613,-11.140829
940,-12.550566,-19.624464,-3.937817,14.673958,-6.7299747,-10.423378
941,-12.634744,-19.750286,-4.1683493,16.196087,-6.855338,-10.002
942,-12.845747,-19.732449,-3.904148,16.211746,-6.8959107,-9.89641
943,-12.8883705,-19.759745,-3.5598602,16.924759,-7.0768113,-9.589907
944,-13.320499,-19.77615,-3.0817847,17.545082,-7.1166496,-9.664018
945,-14.488466,-19.845444,-2.6666312,17.797852,-7.1945333,-9.281019
946,-15.522159,-19.827082,-2.303449,17.094547,-7.3282585,-9.118789
947,-16.409855,-19.897753,-1.9594195,16.008507,-7.3798323,-8.9819
948,-17.984877,-19.855806,-1.7903783,14.910652,-7.836386,-9.073961
949,-19.497498,-20.005798,-1.6700128,13.788238,-8.090166,-8.853389
950,-20.993149,-20.328438,-0.3855994,13.260305,-8.647279,-7.158029
951,-22.769226,-20.439177,1.5707204,11.796316,-8.7377205,-5.5619745
952,-24.064291,-20.698183,3.5237947,10.385132,-8.916719,-4.3645678
953,-24.155159,-20.771286,5.1177845,9.672093,-9.062256,-3.5032587
954,-24.518652,-20.89746,7.148958,10.640914,-9.112325,-1.478313
955,-24.705091,-20.95787,9.078064,11.580539,-9.249234,-0.27533484
956,-24.776913,-20.976934,10.851453,13.363597,-9.271364,1.1731263
957,-24.817175,-21.043926,12.682631,14.803506,-9.333849,2.4045463
958,-25.226242,-21.05593,14.567222,15.238737,-9.388885,3.821056
959,-26.442474,-21.171524,16.11591,15.941625,-9.580125,4.922618
960,-27.98723,-21.39658,17.468513,17.447678,-9.633135,5.5658493
961,-29.709541,-22.119593,17.254341,17.84828,-9.848868,6.705526
962,-31.549187,-22.143291,17.346134,19.092234,-10.181579,7.625268
963,-32.801933,-22.121828,17.46395,19.764889,-10.164852,8.482935
964,-34.837627,-22.294214,19.293932,21.130991,-10.255572,9.661375
965,-35.210266,-24.182465,20.95656,21.942064,-10.416361,11.746527
966,-35.618755,-23.162174,22.358774,22.86278,-8.624975,11.030686
967,-35.674095,-23.177162,23.38228,24.514738,-6.6751914,10.283193
968,-36.17487,-23.804234,23.770544,25.577433,-5.156086,8.7156
969,-36.318962,-24.05464,24.833042,26.82184,-3.3789878,7.15999
970,-36.56924,-24.956383,25.331537,28.81796,-2.0375352,5.4599323
971,-0.14522892,0.2355097,-0.30109158,0.20044333,0.22876278,-0.1961804
972,-0.25857133,0.04106629,0.16773438,0.41862333,-0.12774171,0.262229
973,-0.43347627,-0.14051372,0.121031895,0.6026046,-0.33410567,0.529076
974,-0.5032769,-0.32551473,0.04221666,0.72828364,-0.5430901,0.45458147
975,-0.9609122,-0.43565327,0.078722276,0.80805063,-0.99614954,0.2313708
976,-0.89561665,-0.35213214,0.010694474,0.89196324,-1.2210042,0.13858575
977,-1.2082407,-0.48711756,0.07180169,1.144768,-1.3925153,0.062944174
978,-1.3064158,-0.33021253,-0.04854913,1.3387337,-1.5135341,-0.18253064
979,-1.3493242,-0.5151146,-0.020146549,1.484198,-1.7198625,-0.3268065
980,-1.4891057,-0.4861791,0.008157939,1.602515,-1.8952484,-0.47974265
981,-1.619664,-0.7466051,0.06602147,1.7444693,-2.100512,-0.7713804
982,-1.7484664,-0.6533003,-0.10553157,1.8772069,-2.2806141,-1.0247412
983,-1.9247439,-0.76855314,0.32117057,2.155432,-2.1695628,-1.1623943
984,-2.1622095,-0.75778306,0.20022216,2.4120538,-2.0678241,-1.3108337
985,-2.290349,-1.0123563,0.10695655,2.4906588,-2.0640044,-1.443444
986,-2.4941454,-1.1011258,0.22992194,2.6393995,-1.986276,-1.614016
987,-2.531415,-0.87966824,0.18234634,2.4502726,-1.2259024,-1.3642396
988,-2.1690717,-1.0152681,-0.3397165,2.1873245,-0.48825115,-1.2822721
989,-2.277266,-0.8503926,-0.2549675,2.2156544,0.21756455,-1.2788944
990,-2.2428122,-0.96561956,-0.13821524,2.2315755,0.9709133,-1.2911756
991,-2.5356846,-0.98071134,-0.15058126,2.4047947,1.6673095,-0.35644442
992,-3.1518114,-1.3533939,-0.045223594,2.6082826,1.248213,0.6491006
993,-3.1614869,-1.3258994,-0.06772159,3.0644166,0.96333826,1.4052799
994,-3.8177607,-1.2855718,0.02842158,3.5872955,1.0471048,1.9888886
995,-3.662468,-1.3343097,0.0362193,3.3665755,1.2362589,1.2269427
996,-3.6597128,-1.3844652,-0.18784225,3.105745,1.3183602,0.5033426
997,-3.2135744,-1.9045651,-0.9441277,2.9734712,1.6149951,0.31935018
998,-2.8628385,-1.9498813,-1.3556663,2.9500306,1.7165883,1.125864
999,-2.349793,-1.8239413,-1.0200992,2.6648645,1.7636735,1.6283082
1000,-2.0213404,-1.8141667,-0.6266272,2.550085,1.4432303,2.0147724
1001,-1.5026534,-2.4237785,-0.4985143,2.0779734,1.6124921,2.3603854
1002,-1.3142769,-2.8681152,-0.21789908,1.7545862,1.3919259,2.682089
1003,-1.5291617,-3.003198,0.34177756,1.4296217,1.3055453,2.0968518
1004,-1.6701497,-2.9559689,1.1527405,1.2279996,1.3072747,0.74926054
1005,-1.6871798,-3.2441912,1.6970122,1.0936397,0.95021117,-0.31797272
1006,-1.7557325,-3.156364,2.6613698,0.9368111,0.5978538,-1.5854546
1007,-1.7769915,-1.8979304,1.1643529,0.92516613,0.3335172,-2.9763584
1008,-1.9102949,-0.6353313,0.68886375,0.89714205,-0.46980464,-4.2895703
1009,-2.553874,-0.9695293,-0.38764444,0.7430384,-0.86737263,-4.1992044
1010,-2.6831105,-0.6394823,-0.65590197,0.69221586,-1.4808387,-4.1433477
1011,-2.8891506,-0.9645934,-0.7683098,0.5305484,-1.5603669,-4.837432
1012,-3.0434902,-1.0628414,-0.8706625,0.39164543,-1.589781,-5.470825
1013,-3.1732504,-1.1509969,-0.87290686,0.2588178,-1.6184869,-5.475473
1014,-3.2275453,-1.1807735,-0.79740196,0.22523361,-1.6334093,-5.5544567
1015,-3.1782444,-1.015663,-0.28119862,0.33173722,-1.4622362,-5.294817
1016,-3.3083577,-0.97540987,0.18162334,0.32831156,-1.3037627,-5.006995
1017,-4.727957,-0.86794376,0.6146449,0.25745738,-1.4836059,-4.6994243
1018,-6.3628025,-0.7472939,0.6846335,-0.24208325,-1.2836567,-4.3844085
1019,-7.3014617,-1.1453952,0.37048018,-0.21203786,0.3658272,-4.3778477
1020,-8.236662,-1.9391116,0.15464932,-0.66918176,1.8685588,-4.3792987
1021,-8.141737,-3.1972728,0.10240507,-0.22258687,3.6444721,-4.3855257
1022,-7.5488453,-3.8582556,-0.02540189,0.008184552,5.155046,-4.555229
1023,-6.174251,-4.0630774,-0.29961604,0.37684792,5.6881466,-5.177999
1024,-5.796732,-4.1699443,-0.0938251,0.6141798,5.498765,-4.9188795
1025,-6.1520457,-4.377156,-0.1295588,0.5521728,5.846861,-5.1364226
1026,-6.0954,-5.1942453,-0.17403972,0.5300199,6.177059,-5.4602094
1027,-7.5413938,-3.4896204,-0.23718357,0.9451114,4.9673934,-5.2524643
1028,-9.305338,-1.6833882,-0.6514439,1.325058,4.268273,-5.7480507
1029,-10.694851,0.17366832,-0.93870986,1.7632642,3.433796,-5.7303658
1030,-12.335311,2.0731306,-1.1720963,2.6248167,3.0863924,-5.758996
1031,-13.553973,3.0518503,0.1435929,4.1253433,2.3864415,-4.188921
1032,-15.153324,3.2462525,1.0948424,5.3010216,1.8719718,-3.2106347
1033,-15.8287735,2.8051422,2.1400154,6.1032267,1.1542531,-1.9967724
