,0,1,2,3
539,0.113164164,0.06579697,0.09207001,1.5613587
540,0.18694559,0.1184151,0.14466,1.6843112
541,0.11567782,0.071538754,0.090904154,1.5470376
542,0.1225264,0.07475613,0.097078525,1.4627575
543,0.12969628,0.083642036,0.099121824,1.4574741
544,0.13124017,0.07126108,0.11020817,1.7070341
545,0.12286817,0.07007747,0.1009244,1.5378232
546,0.12832586,0.077311486,0.10242295,1.5258887
547,0.121166885,0.07364353,0.09621873,1.4729745
548,0.14009863,0.08540648,0.11105565,1.4241915
549,0.14353316,0.09408254,0.10839854,1.233481
550,0.12437395,0.06795563,0.10416771,1.5880637
551,0.11219089,0.06651395,0.09034761,1.3729479
552,0.13682109,0.07883733,0.111824356,1.6011873
553,0.1246545,0.07524826,0.09938031,1.5544658
554,0.14024834,0.093011916,0.10496849,1.5727397
555,0.1281855,0.08332938,0.097405,1.3564346
556,0.1292791,0.080334544,0.10128893,1.5713825
557,0.123422645,0.07706204,0.096408464,1.5377338
558,0.11691692,0.068400666,0.09482043,1.5847802
559,0.11882325,0.07163954,0.09479843,1.5060307
560,0.11996288,0.070652544,0.09695004,1.3971608
561,0.13255824,0.07763521,0.10744515,1.6114037
562,0.11954958,0.073052235,0.09463336,1.5549766
563,0.118917085,0.07296869,0.09389804,1.4856584
564,0.14339757,0.08708734,0.11392392,1.4211593
565,0.12952226,0.07978715,0.10202955,1.546006
566,0.14342822,0.09224276,0.10983136,1.4699697
567,0.15127124,0.09953398,0.113912135,1.5480878
568,0.12500323,0.06916855,0.104122624,1.6203343
569,0.13385725,0.08396368,0.104249045,1.5449219
570,0.12706965,0.0740253,0.10328093,1.4414833
571,0.11801378,0.06971469,0.09522139,1.5856588
572,0.119414516,0.07615757,0.09197745,1.4683053
573,0.11156678,0.06699362,0.089213245,1.5534909
574,0.12076496,0.07452887,0.09502433,1.4891272
575,0.12438105,0.07190988,0.10148702,1.5004101
576,0.113394156,0.06664069,0.09174559,1.585563
577,0.13376026,0.07928892,0.10772685,1.5394666
578,0.11622468,0.06316203,0.09756399,1.616179
579,0.11665751,0.06692957,0.09554793,1.507028
580,0.11821055,0.07403372,0.092156075,1.3597474
581,0.11414961,0.06977044,0.090344995,1.5515276
582,0.10964172,0.063482285,0.08939411,1.4157946
583,0.150398,0.099178515,0.11306274,1.4635191
584,0.10863064,0.064098656,0.08770393,1.4531157
585,0.1154976,0.06710329,0.09400448,1.5781571
586,0.11253581,0.06684752,0.0905302,1.457979
587,0.11696479,0.07422654,0.090394594,1.4232056
588,0.14905842,0.0995199,0.11096936,1.4231999
589,0.12362423,0.07600826,0.09749715,1.474076
590,0.121862605,0.07544417,0.09570096,1.4984794
591,0.12096406,0.07376213,0.09587205,1.5294105
592,0.1172475,0.06970943,0.094273925,1.5322881
593,0.11810536,0.06385062,0.09935781,1.638223
594,0.11267824,0.06296755,0.09344235,1.3948095
595,0.11920006,0.06821881,0.0977489,1.507545
596,0.1182545,0.0720206,0.093793176,1.5364544
597,0.118005775,0.069678165,0.0952382,1.5762053
598,0.1131276,0.0684129,0.09009733,1.466073
599,0.15681751,0.10535806,0.11615254,1.5346334
600,0.12717682,0.07681671,0.10135649,1.6098039
601,0.11752328,0.06779557,0.09599731,1.5732623
602,0.122784644,0.06761115,0.10249293,1.6112063
603,0.10999389,0.066905275,0.087306015,1.5219309
604,0.13668007,0.08616778,0.1060969,1.4685727
605,0.113108404,0.06593735,0.091900915,1.5882496
606,0.11363911,0.06834206,0.09079213,1.5348164
607,0.12211511,0.07324388,0.09771098,1.5592887
608,0.1155048,0.06925876,0.092436925,1.504458
609,0.13077442,0.07420768,0.10768087,1.5439701
610,0.13401785,0.086924,0.10200492,1.4583633
611,0.11724802,0.06689359,0.09629302,1.5000229
612,0.1190189,0.07448723,0.0928286,1.5480736
613,0.12880613,0.074810565,0.104854174,1.543149
614,0.116346866,0.06551047,0.09615078,1.5990627
615,0.114117265,0.06497774,0.09381174,1.4594235
616,0.11568018,0.070956565,0.091362305,1.3962274
617,0.12754552,0.07753757,0.10127085,1.5088162
618,0.1607673,0.10601977,0.120855,1.572127
619,0.13034889,0.076660536,0.105422944,1.3795028
620,0.12689704,0.07854685,0.0996657,1.5686746
621,0.1320061,0.07805663,0.10645549,1.473072
622,0.11340393,0.06697377,0.09151484,1.4101216
623,0.11473743,0.069436006,0.091341764,1.5051538
624,0.1027264,0.06373662,0.08056275,1.3700789
625,0.14562124,0.0951614,0.11022638,1.4842486
626,0.13586599,0.08489946,0.10607379,1.4968407
627,0.11559675,0.06754545,0.09380949,1.4618378
628,0.12941502,0.07291433,0.10691934,1.4455559
629,0.12723388,0.080587104,0.09845903,1.5072614
630,0.13150439,0.08012922,0.10427229,1.5305831
631,0.11756781,0.07096519,0.09373436,1.3800414
632,0.12031505,0.06896449,0.098588094,1.5475516
633,0.12203411,0.07452313,0.09663658,1.5076747
634,0.118037544,0.07464256,0.09144041,1.4861062
635,0.12123452,0.07603421,0.09442779,1.5280154
636,0.11621379,0.067687795,0.09446697,1.5563158
637,0.124663204,0.078176185,0.097105086,1.3901615
638,0.11667433,0.07501737,0.08936046,1.3337916
639,0.11039646,0.06492388,0.08928756,1.404733
640,0.11711528,0.070942074,0.093183756,1.607027
641,0.12282094,0.07095178,0.10025382,1.4553111
642,0.13860619,0.08982485,0.105561234,1.5468721
643,0.13822119,0.07909971,0.1133505,1.4216845
644,0.124140725,0.069850914,0.1026244,1.4520631
645,0.119798146,0.07381647,0.09435425,1.6017816
646,0.12334664,0.07901512,0.094715394,1.355804
647,0.11195617,0.06526489,0.090965256,1.3260946
648,0.114501126,0.065972604,0.09358485,1.462539
649,0.10754036,0.06330606,0.08693257,1.521745
650,0.117835514,0.07603223,0.090023935,1.4618267
651,0.11931976,0.067195244,0.09860022,1.5946953
652,0.13336727,0.08656537,0.10145574,1.4990592
653,0.10559288,0.062103454,0.08539916,1.4394491
654,0.11831993,0.06746005,0.09720466,1.6293575
655,0.124698624,0.074614145,0.099912345,1.5222771
656,0.11348495,0.06896385,0.09012669,1.5102408
657,0.123536915,0.076865174,0.096711494,1.4537506
658,0.111535184,0.06357952,0.09163919,1.4699543
659,0.1038479,0.059926238,0.084812924,1.5044209
660,0.1219424,0.07422098,0.09675328,1.5274327
661,0.15645969,0.10466735,0.11629437,1.5243251
662,0.1144914,0.06723036,0.092673406,1.4535284
663,0.112963155,0.069113046,0.08935358,1.5717399
664,0.120021775,0.075176716,0.09356114,1.4689797
665,0.12193948,0.075888395,0.09544731,1.2956767
666,0.11221291,0.06554967,0.09107677,1.4895376
667,0.12845564,0.0722491,0.10621167,1.4722271
668,0.11707807,0.0664612,0.0963856,1.5482242
669,0.114555,0.068125576,0.09209644,1.5013893
670,0.11536866,0.07138724,0.09062996,1.4137198
671,0.118873365,0.069621615,0.096352,1.5032896
672,0.11138718,0.06566398,0.089974135,1.585393
673,0.12457427,0.07366664,0.100458816,1.4225674
674,0.13068056,0.08131977,0.102296166,1.5208886
675,0.10886684,0.064289585,0.08785692,1.5866917
676,0.117902875,0.06593959,0.09773975,1.6156732
677,0.12178589,0.07341618,0.097169265,1.6041858
678,0.12296284,0.06930359,0.101572014,1.5603116
679,0.12807435,0.08326372,0.09731491,1.481099
680,0.11452975,0.07190218,0.08914673,1.600343
681,0.11318855,0.06788571,0.090571396,1.5184414
682,0.11869446,0.06873021,0.09677052,1.4576967
683,0.1123895,0.066466995,0.09062857,1.5304999
684,0.12028771,0.07352853,0.09519816,1.4958637
685,0.12052008,0.06675513,0.100343615,1.5070968
686,0.123645656,0.07466623,0.09855558,1.5311451
687,0.106597535,0.062218398,0.086555794,1.3945141
688,0.13111976,0.07953471,0.10424308,1.3938856
689,0.11567926,0.070584,0.09164927,1.4427351
690,0.11397014,0.066775486,0.09235923,1.5074887
691,0.10629862,0.064948,0.08414959,1.559489
692,0.11456718,0.06602442,0.09362914,1.5550543
693,0.11605933,0.06917323,0.09319245,1.4524217
694,0.10739383,0.061582662,0.08798301,1.4266677
695,0.1193213,0.06977166,0.09679612,1.526365
696,0.12162187,0.07233789,0.0977707,1.4753966
697,0.11341785,0.064112455,0.09355854,1.4411509
698,0.110072084,0.06627863,0.08788064,1.5969794
699,0.11378657,0.06739481,0.09168056,1.5431418
700,0.12337097,0.07332432,0.099216625,1.284123
701,0.12177009,0.07703749,0.09430366,1.4430177
702,0.10601853,0.06109646,0.086643815,1.5146011
703,0.15064079,0.094714776,0.117139906,1.5425707
704,0.11978204,0.07332444,0.09471675,1.4501565
705,0.11640855,0.07275129,0.09087464,1.4952636
706,0.13827473,0.090289496,0.10472683,1.5332197
707,0.13168992,0.08157071,0.103384994,1.4844441
708,0.11739274,0.066512324,0.096732445,1.4796042
709,0.11732298,0.068467006,0.09527303,1.6008949
710,0.14662838,0.0952003,0.11152034,1.5602072
711,0.115363315,0.068304956,0.09296842,1.4693006
712,0.116541155,0.07149836,0.09203165,1.5159904
713,0.10801043,0.061797753,0.08858494,1.4641329
714,0.1239257,0.077849254,0.09642133,1.3191001
715,0.12663156,0.077858135,0.09986823,1.527899
716,0.1252598,0.071542054,0.102819026,1.5551689
717,0.11097355,0.06344442,0.09104908,1.3763623
718,0.113766745,0.06632297,0.092434496,1.4920952
719,0.117698364,0.06951073,0.094979815,1.4912212
720,0.113499254,0.06835999,0.090603486,1.5121276
721,0.15362608,0.096486956,0.119545974,1.4716053
722,0.11464186,0.0701764,0.090653345,1.4075032
723,0.12342842,0.06919668,0.10220761,1.4400609
724,0.1346622,0.08127776,0.107367754,1.3336573
725,0.118077785,0.07018714,0.0949533,1.5540643
726,0.11425303,0.06505206,0.09392541,1.5714767
727,0.11356857,0.07139789,0.08831851,1.4603397
728,0.11283855,0.06950491,0.08889098,1.1851027
